State,District,Year,Black pepper,,,Coconut,,,Sugarcane,,,Tobacco,,,Dry chillies,,,Onion,,,Arecanut,,,Banana,,,Coriander,,,Potato,,,Sweet potato,,,Turmeric,,,Bhindi,,,Brinjal,,,Citrus Fruit,,,Cucumber,,,Grapes,,,Mango,,,Orange,,,Other Fresh Fruits,,,Other Vegetables,,,Papaya,,,Pome Fruit,,,Tomato,,,Sunflower,,,Cashewnut,,,Tapioca,,,Cabbage,,,Peas (vegetable),,,Bottle Gourd,,,Ginger,,,Sannhamp,,,Garlic,,
,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,
,,,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Nuts),Yield (Nuts/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
,2000 - 2001,,,,7229,60016968,8302.25,42621,2589914,60.77,2993,6021,2.01,,,,,,,,,,2747,50705,18.46,,,,136,1163,8.55,445,1977,4.44,1499,3097,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29540,7313,0.25,554,3005,5.42,,,,,,,,,,1125,2130,1.89,,,,,,,
,2001 - 2002,,,,7232,56150010,7764.11,36135,2167594,59.99,1702,2598,1.53,,,,,,,,,,2431,18798,7.73,,,,173,1117,6.46,428,2069,4.83,1538,3136,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29675,14486,0.49,447,2467,5.52,,,,,,,,,,1158,3047,2.63,,,,,,,
,2002 - 2003,,,,7230,30987756,4286,44085,1588904,36.04,1293,3636,2.81,,,,,,,,,,1594,27219,17.08,,,,161,1398,8.68,177,353,1.99,1551,4473,2.88,600,2077,3.46,1327,13012,9.81,31,137,4.42,16,0,0,,,,16015,87942,5.49,61,1085,17.79,147,158,1.07,1476,0,0,,,,191,1445,7.57,1294,11808,9.13,,,,31179,3802,0.12,407,2050,5.04,75,0,0,,,,37,0,0,1167,1908,1.63,,,,,,,
,2003 - 2004,,,,7045,45965248,6524.52,38962,1984023,50.92,1803,3447,1.91,,,,,,,,,,1452,17908,12.33,,,,201,1875,9.33,196,1417,7.23,2073,5075,2.45,691,3839,5.56,1615,20084,12.44,30,164,5.47,19,0,0,,,,15708,38840,2.47,61,929,15.23,139,119,0.86,1956,0,0,,,,157,1364,8.69,1552,14964,9.64,,,,31045,16996,0.55,307,1927,6.28,76,0,0,,,,31,0,0,868,2466,2.84,,,,,,,
,2004 - 2005,,,,6928,56971676,8223.39,41522,2119283,51.04,1466,2939,2,,,,,,,,,,1508,32706,21.69,,,,181,1791,9.9,149,369,2.48,1678,8133,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32611,6204,0.19,522,2400,4.6,,,,,,,,,,840,2294,2.73,,,,,,,
,2005 - 2006,,,,6979,62196030,8911.88,41535,2043854,49.21,1335,3456,2.59,,,,,,,,,,1484,21692,14.62,,,,138,1351,9.79,157,404,2.57,1530,4428,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,87,1.13,32029,7239,0.23,356,1417,3.98,,,,,,,,,,812,2236,2.75,,,,,,,
,2006 - 2007,,,,6924,80139794,11574.2,42589,2491286,58.5,925,1993,2.15,,,,,,,,,,1609,12177,7.57,,,,134,1134,8.46,128,334,2.61,1530,3657,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,171,0.8,30626,10188,0.33,298,1155,3.88,,,,,,,,,,812,2283,2.81,,,,,,,
,2007 - 2008,,,,,,,41000,2554000,62.29,1000,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2008 - 2009,,,,7528,81264760,10795,38998,2201279,56.45,1154,2926,2.54,,,,,,,,,,1271,13108,10.31,30,29,0.97,95,857,9.02,152,394,2.59,1583,3483,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,354,1.01,32516,7855,0.24,251,915,3.65,,,,,,,,,,619,1518,2.45,,,,,,,
,2009 - 2010,,,,7377,82932234,11242,40038,1845668,46.1,999,2244,2.25,,,,,,,,,,1005,29626,29.48,,,,36,311,8.64,68,167,2.46,1509,3632,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,274,0.97,32264,8825,0.27,235,893,3.8,,,,,,,,,,432,842,1.95,,,,,,,
,2010 - 2011,,,,7763,69287000,8925.29,38819,2221674,57.23,495,1361,2.75,,,,,,,,,,1182,18459,15.62,,,,96,1076,11.21,121,1549,12.8,1935,4882,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,507,1.24,31731,6821,0.21,216,1422,6.58,,,,,,,,,,601,1613,2.68,,,,,,,
,2011 - 2012,,,,7054,72295470,10248.86,37862,2152876,56.86,580,1847,3.18,,,,,,,,,,1355,22833,16.85,,,,46,462,10.04,95,1222,12.86,1957,4450,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,568,1.04,33639,3621,0.11,176,2251,12.79,,,,,,,,,,586,1448,2.47,,,,,,,
,2012 - 2013,,,,6116,99838000,16324.07,38000,2072000,54.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013 - 2014,,,,5999,76721000,12788.96,37603,2103656,55.94,,,,,,,,,,,,,1409,27661,19.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014 - 2015,,,,7416,130500000,17597.09,37535,1814054,48.33,,,,,,,,,,,,,1801,38325,21.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015 - 2016,,,,7300,102200000,14000,35885,2011535,56.06,,,,,,,,,,,,,1265,30390,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2016 - 2017,,,,7548,104200000,13804.98,32364,1908343,58.96,,,,,,,,,,,,,1162,36896,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017 - 2018,,,,7226,113200000,15665.65,32153,1847660,57.46,,,,,,,,,,,,,1234,110400,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018 - 2019,,,,7359,106000000,14404.13,,,,,,,,,,,,,,,,1169,110400,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019 - 2020,17215,17215,1,7420,98612000,13290.03,,,,,,,,,,,,,,,,1383,82980,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2020 - 2021,,,,7658,104930000,13702.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021 - 2022,,,,7936,104954000,13225.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022 - 2023,,,,478,8757000,18320.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25. Vizianagaram,1998 - 1999,,,,,,,11600,720800,62.14,2000,3400,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999 - 2000,,,,,,,11231,793278,70.63,296,297,1,3223,5320,1.65,555,9081,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000 - 2001,,,,2962,31704750,10703.83,10184,750054,73.65,1709,3987,2.33,,,,,,,,,,5985,59183,9.89,,,,,,,53,716,13.51,33,148,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8266,1801,0.22,203,1567,7.72,,,,,,,,,,,,,,,,,,,
,2001 - 2002,,,,3102,34298640,11056.94,10614,732143,68.98,1658,2694,1.62,,,,,,,,,,6173,77495,12.55,,,,,,,54,717,13.28,33,143,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9138,2512,0.27,182,1506,8.27,,,,,,,,,,,,,,,,,,,
,2002 - 2003,,,,3169,35663076,11253.73,13400,579550,43.25,1577,3553,2.25,,,,,,,8,12,1.5,4684,97277,20.77,,,,,,,44,475,10.8,63,338,5.37,494,3243,6.56,1167,17197,14.74,1,5,5,21,0,0,,,,34738,60502,1.74,49,879,17.94,116,483,4.16,727,0,0,8,1044,130.5,301,2280,7.57,605,4127,6.82,,,,10741,1335,0.12,226,1368,6.05,147,0,0,,,,102,0,0,8,13,1.63,,,,,,,
,2003 - 2004,,,,3153,37285560,11825.42,13501,668907,49.54,1782,3796,2.13,,,,,,,12,9,0.75,4645,106645,22.96,,,,,,,38,275,7.24,46,284,6.17,566,3898,6.89,1195,19804,16.57,3,18,6,15,0,0,,,,35162,78804,2.24,41,619,15.1,132,506,3.83,626,0,0,2,182,91,287,2485,8.66,553,5329,9.64,,,,11179,2996,0.27,174,1092,6.28,139,0,0,,,,73,0,0,8,23,2.88,,,,,,,
,2004 - 2005,,,,3084,36243114,11751.98,15635,969636,62.02,1673,3565,2.13,,,,,,,,,,5591,136806,24.47,,,,,,,32,293,9.16,35,283,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11434,2445,0.21,156,1138,7.29,,,,,,,,,,16,44,2.75,,,,,,,
,2005 - 2006,,,,3048,26596248,8725.8,18077,893401,49.42,1976,4462,2.26,,,,,,,10,8,0.8,5246,127446,24.29,,,,,,,38,368,9.68,110,690,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,11686,3112,0.27,76,627,8.25,,,,,,,,,,14,39,2.79,,,,,,,
,2006 - 2007,,,,3048,39242347,12874.79,20695,1141847,55.18,1241,2688,2.17,,,,,,,10,7,0.7,5137,103233,20.1,,,,,,,38,410,10.79,155,911,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,32,0.82,11686,3083,0.26,69,732,10.61,,,,,,,,,,34,96,2.82,,,,,,,
,2007 - 2008,,,,,,,22000,1246000,56.64,1000,2000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2008 - 2009,,,,2992,27323308,9132.12,15900,836945,52.64,1806,4540,2.51,,,,,,,5,5,1,7735,135293,17.49,,,,,,,20,272,13.6,221,1519,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,55,1.02,14874,4344,0.29,29,360,12.41,,,,,,,,,,33,79,2.39,,,,,,,
,2009 - 2010,,,,3154,35609532,11290.28,12077,614676,50.9,1920,4250,2.21,,,,,,,1,1,1,7755,145608,18.78,,,,,,,15,,0,192,1197,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,40,0.98,16343,4864,0.3,5,65,13,,,,,,,,,,16,31,1.94,,,,,,,
,2010 - 2011,,,,1909,22643000,11861.18,15208,972574,63.95,1000,2964,2.96,,,,,,,,,,7835,167277,21.35,,,,2,22,11,35,448,12.8,224,1368,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,153,1.24,16477,3948,0.24,16,105,6.56,,,,,,,,,,28,261,9.32,,,,,,,
,2011 - 2012,,,,2689,37657088,14004.12,16185,1056677,65.29,1344,2459,1.83,,,,,,,1,,0,7433,133645,17.98,,,,,,,26,334,12.85,203,1524,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,65,1.03,16430,4034,0.25,12,120,10,,,,,,,,,,5,46,9.2,,,,,,,
,2012 - 2013,,,,2549,43552000,17085.92,16000,997000,62.31,1000,3000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013 - 2014,,,,2630,43592000,16574.9,16894,1062110,62.87,,,,,,,,,,,,,7124,77367,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,0,,,,
,2014 - 2015,,,,2534,27900000,11010.26,14463,875345,60.52,,,,,,,,,,,,,7787,61883,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015 - 2016,,,,2793,27930000,10000,13692,884700,64.61,,,,,,,,,,,,,7337,135595,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2016 - 2017,,,,2870,39600000,13797.91,13272,886663,66.81,,,,,,,,,,,,,7099,91371,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017 - 2018,,,,2913,35000000,12015.1,12481,806251,64.6,,,,,,,,,,,,,6666,235920,35.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018 - 2019,,,,2913,41000000,14074.84,,,,,,,,,,,,,,,,6885,662880,96.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019 - 2020,,,,2859,40026000,14000,,,,,,,,,,,,,,,,5800,348000,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2020 - 2021,,,,3141,44147000,14055.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021 - 2022,,,,3079,52700000,17115.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022 - 2023,,,,3250,58812000,18096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26. West godavari,1998 - 1999,,,,,,,29000,2321300,80.04,29200,42400,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999 - 2000,,,,,,,30006,2892444,96.4,20308,22339,1.1,4488,6500,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000 - 2001,,,,21657,250628448,11572.63,38177,2765821,72.45,7168,15648,2.18,,,,,,,,,,8081,116102,14.37,,,,,,,28,379,13.54,615,2761,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42702,8824,0.21,32,245,7.66,,,,,,,,,,,,,,,,,,,
,2001 - 2002,,,,22287,208041750,9334.67,32855,3070267,93.45,22186,31477,1.42,,,,,,,,,,8264,99790,12.08,,,,,,,13,173,13.31,263,1137,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42195,6854,0.16,,,,,,,,,,,,,,,,,,,,,,
,2002 - 2003,,,,22093,224101800,10143.57,34992,2915988,83.33,19418,31870,1.64,,,,,,,,,,5547,123149,22.2,,,,,,,11,119,10.82,254,1362,5.36,669,1511,2.26,1258,16639,13.23,2893,5926,2.05,175,0,0,,,,20000,93638,4.68,199,3534,17.76,644,2579,4,2099,0,0,15,1957,130.47,633,2443,3.86,317,2381,7.51,,,,42464,2482,0.06,2,12,6,36,0,0,,,,43,0,0,,,,,,,,,,
,2003 - 2004,,,,21985,226058352,10282.39,32723,2991438,91.42,21385,29953,1.4,,,,,,,9,6,0.67,5712,24247,4.24,,,,,,,24,173,7.21,219,1351,6.17,744,1667,2.24,1224,15643,12.78,2819,3450,1.22,265,0,0,,,,19342,66887,3.46,205,3111,15.18,618,2966,4.8,2492,0,0,23,2089,90.83,551,11931,21.65,310,3058,9.86,,,,41674,6068,0.15,,,,24,0,0,,,,33,0,0,,,,,,,,,,
,2004 - 2005,,,,21868,249596424,11413.77,33640,3030493,90.09,18118,25840,1.43,,,,,,,,,,6051,156479,25.86,,,,,,,20,183,9.15,274,2215,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40257,8934,0.22,,,,,,,,,,,,,,,,,,,,,,
,2005 - 2006,,,,22564,276183360,12240,34369,3087642,89.84,20597,40931,1.99,,,,,,,9,7,0.78,8130,76707,9.44,54,38,0.7,,,,12,116,9.67,429,2690,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362,2681,1.14,39890,12637,0.32,,,,,,,,,,,,,1,3,3,,,,,,,
,2006 - 2007,,,,22664,383806080,16934.61,36365,3329761,91.56,21129,38374,1.82,,,,,,,9,6,0.67,7427,144648,19.48,,,,,,,1,11,11,357,2099,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118,1721,0.81,38718,7136,0.18,,,,,,,,,,,,,8,22,2.75,,,,,,,
,2007 - 2008,,,,,,,35000,3331000,95.17,22000,47000,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2008 - 2009,,,,22435,177186204,7897.76,29394,2981148,101.42,29053,55748,1.92,,,,,,,9,9,1,7334,142470,19.43,,,,,,,42,571,13.6,106,728,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,2368,1.01,36541,15737,0.43,55,683,12.42,,,,,,,,,,,,,,,,,,,
,2009 - 2010,,,,20504,289443441,14116.44,20329,2027847,99.75,29229,56548,1.93,,,,,,,9,9,1,7631,219223,28.73,,,,,,,2,26,13,143,891,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049,3948,0.98,24633,6182,0.25,18,235,13.06,,,,,,,,,,,,,,,,,,,
,2010 - 2011,,,,20437,292704000,14322.26,26564,2546933,95.88,28168,52357,1.86,,,,,,,20,9,0.45,8420,212967,25.29,,,,,,,,,,302,1844,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,855,1.24,23379,5700,0.24,83,547,6.59,,,,,,,,,,2,19,9.5,,,,,,,
,2011 - 2012,,,,20551,343423125,16710.77,27054,2506788,92.66,25908,47275,1.82,,,,,,,,,,10098,348290,34.49,,,,,,,,,,897,6735,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,581,1.06,22134,10636,0.48,84,840,10,,,,,,,,,,12,111,9.25,,,,,,,
,2012 - 2013,,,,20196,405213000,20064.02,24000,2175000,90.63,27000,47000,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013 - 2014,,,,21355,448904000,21021.03,24026,2214048,92.15,,,,,,,,,,,,,9460,205367,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014 - 2015,,,,21729,320300000,14740.67,19090,1732242,90.74,,,,,,,,,,,,,8618,249870,28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015 - 2016,,,,21818,296200000,13575.95,14804,1370472,92.57,,,,,,,,,,,,,7938,259446,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2016 - 2017,,,,21258,293400000,13801.86,9098,805391,88.52,,,,,,,,,,,,,8011,330974,41.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017 - 2018,,,,22947,326300000,14219.72,7951,849499,106.84,,,,,,,,,,,,,8082,950160,117.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018 - 2019,,,,23546,347700000,14766.84,,,,,,,,,,,,,,,,8069,795300,98.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019 - 2020,425,425,1,23316,694164000,29772,,,,,,,,,,,,,,,,13125,787500,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2020 - 2021,,,,24423,595433000,24380.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021 - 2022,,,,26639,743015000,27892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2022 - 2023,,,,7585,258793000,34119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
